,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
2908,240.0,240.0,35.0,75.0,0.467,15.0,40.0,0.375,25.0,26.0,0.962,7.0,35.0,42.0,18.0,5.0,4.0,20.0,15.0,110.0,,0.636,0.567,0.533,0.347,20.0,89.7,56.8,51.4,5.1,7.4,18.8,100.0,111.6,103.4,,,8.0,15.0,1.0,6.0,9.0,0.667,8.0,9.0,1.0,2.0,7.0,9.0,5.0,2.0,2.0,5.0,5.0,23.0,11.0,1.0,1.0,0.875,1.0,9.1,30.4,20.0,35.8,3.0,11.0,34.2,33.1,208.0,107.0,UTA,110,0,1,240.0,240.0,43.0,87.0,0.494,8.0,33.0,0.242,8.0,13.0,0.615,4.0,28.0,32.0,22.0,11.0,2.0,13.0,26.0,102.0,,0.55,0.54,0.379,0.149,10.3,80.0,43.2,51.2,11.2,5.7,12.3,100.0,103.4,111.6,,,11.0,22.0,0.875,5.0,14.0,1.0,7.0,8.0,1.0,3.0,8.0,9.0,6.0,3.0,1.0,5.0,5.0,34.0,7.0,0.875,0.875,1.0,0.364,10.6,28.8,16.8,31.0,4.2,5.9,25.0,36.4,219.0,122.0,LAC,102,1,2023,2022-11-06,True
2909,240.0,240.0,43.0,87.0,0.494,8.0,33.0,0.242,8.0,13.0,0.615,4.0,28.0,32.0,22.0,11.0,2.0,13.0,26.0,102.0,,0.55,0.54,0.379,0.149,10.3,80.0,43.2,51.2,11.2,5.7,12.3,100.0,103.4,111.6,,,11.0,22.0,0.875,5.0,14.0,1.0,7.0,8.0,1.0,3.0,8.0,9.0,6.0,3.0,1.0,5.0,5.0,34.0,7.0,0.875,0.875,1.0,0.364,10.6,28.8,16.8,31.0,4.2,5.9,25.0,36.4,219.0,122.0,LAC,102,1,0,240.0,240.0,35.0,75.0,0.467,15.0,40.0,0.375,25.0,26.0,0.962,7.0,35.0,42.0,18.0,5.0,4.0,20.0,15.0,110.0,,0.636,0.567,0.533,0.347,20.0,89.7,56.8,51.4,5.1,7.4,18.8,100.0,111.6,103.4,,,8.0,15.0,1.0,6.0,9.0,0.667,8.0,9.0,1.0,2.0,7.0,9.0,5.0,2.0,2.0,5.0,5.0,23.0,11.0,1.0,1.0,0.875,1.0,9.1,30.4,20.0,35.8,3.0,11.0,34.2,33.1,208.0,107.0,UTA,110,0,2023,2022-11-06,False
2910,240.0,240.0,38.0,86.0,0.442,16.0,45.0,0.356,22.0,23.0,0.957,9.0,36.0,45.0,25.0,9.0,7.0,12.0,23.0,114.0,,0.593,0.535,0.523,0.267,21.4,80.0,51.7,65.8,9.6,17.1,11.1,100.0,121.3,108.5,,,10.0,20.0,1.0,5.0,11.0,0.714,7.0,7.0,1.0,2.0,8.0,10.0,6.0,3.0,3.0,4.0,5.0,27.0,18.0,1.064,1.063,1.0,2.0,14.2,24.0,17.2,35.9,4.4,21.9,15.9,32.7,232.0,119.0,BOS,114,0,1,240.0,240.0,31.0,78.0,0.397,16.0,37.0,0.432,24.0,27.0,0.889,9.0,33.0,42.0,21.0,7.0,8.0,13.0,20.0,102.0,,0.567,0.5,0.474,0.346,20.0,78.6,48.3,67.7,7.4,19.5,12.6,100.0,108.5,121.3,,,9.0,19.0,0.75,4.0,9.0,0.75,11.0,12.0,1.0,5.0,8.0,13.0,11.0,4.0,4.0,5.0,5.0,30.0,10.0,1.125,1.125,1.0,0.643,13.5,30.3,18.2,47.1,6.8,11.9,33.3,32.3,245.0,131.0,PHI,102,1,2023,2023-05-05,True
2911,240.0,240.0,31.0,78.0,0.397,16.0,37.0,0.432,24.0,27.0,0.889,9.0,33.0,42.0,21.0,7.0,8.0,13.0,20.0,102.0,,0.567,0.5,0.474,0.346,20.0,78.6,48.3,67.7,7.4,19.5,12.6,100.0,108.5,121.3,,,9.0,19.0,0.75,4.0,9.0,0.75,11.0,12.0,1.0,5.0,8.0,13.0,11.0,4.0,4.0,5.0,5.0,30.0,10.0,1.125,1.125,1.0,0.643,13.5,30.3,18.2,47.1,6.8,11.9,33.3,32.3,245.0,131.0,PHI,102,1,0,240.0,240.0,38.0,86.0,0.442,16.0,45.0,0.356,22.0,23.0,0.957,9.0,36.0,45.0,25.0,9.0,7.0,12.0,23.0,114.0,,0.593,0.535,0.523,0.267,21.4,80.0,51.7,65.8,9.6,17.1,11.1,100.0,121.3,108.5,,,10.0,20.0,1.0,5.0,11.0,0.714,7.0,7.0,1.0,2.0,8.0,10.0,6.0,3.0,3.0,4.0,5.0,27.0,18.0,1.064,1.063,1.0,2.0,14.2,24.0,17.2,35.9,4.4,21.9,15.9,32.7,232.0,119.0,BOS,114,0,2023,2023-05-05,False
2912,240.0,240.0,34.0,78.0,0.436,13.0,31.0,0.419,24.0,27.0,0.889,8.0,28.0,36.0,21.0,3.0,7.0,12.0,16.0,105.0,,0.584,0.519,0.397,0.346,20.0,68.3,44.4,61.8,3.3,11.5,11.8,100.0,114.5,136.3,,,14.0,19.0,1.0,7.0,11.0,1.0,11.0,13.0,1.0,2.0,8.0,10.0,6.0,1.0,2.0,3.0,3.0,37.0,9.0,1.25,1.25,1.0,2.0,19.0,29.0,18.8,39.7,12.8,16.8,50.0,40.5,245.0,142.0,PHI,105,0,1,240.0,240.0,47.0,93.0,0.505,15.0,32.0,0.469,16.0,19.0,0.842,13.0,32.0,45.0,35.0,4.0,9.0,7.0,22.0,125.0,,0.617,0.586,0.344,0.204,31.7,80.0,55.6,74.5,4.4,19.1,6.5,100.0,136.3,114.5,,,9.0,18.0,0.667,3.0,8.0,1.0,9.0,9.0,1.0,8.0,7.0,13.0,7.0,2.0,5.0,4.0,5.0,29.0,25.0,0.781,0.778,0.75,0.667,32.3,36.6,26.6,64.5,7.8,17.6,100.0,36.3,175.0,124.0,PHO,125,1,2023,2023-03-25,False
2913,240.0,240.0,47.0,93.0,0.505,15.0,32.0,0.469,16.0,19.0,0.842,13.0,32.0,45.0,35.0,4.0,9.0,7.0,22.0,125.0,,0.617,0.586,0.344,0.204,31.7,80.0,55.6,74.5,4.4,19.1,6.5,100.0,136.3,114.5,,,9.0,18.0,0.667,3.0,8.0,1.0,9.0,9.0,1.0,8.0,7.0,13.0,7.0,2.0,5.0,4.0,5.0,29.0,25.0,0.781,0.778,0.75,0.667,32.3,36.6,26.6,64.5,7.8,17.6,100.0,36.3,175.0,124.0,PHO,125,1,0,240.0,240.0,34.0,78.0,0.436,13.0,31.0,0.419,24.0,27.0,0.889,8.0,28.0,36.0,21.0,3.0,7.0,12.0,16.0,105.0,,0.584,0.519,0.397,0.346,20.0,68.3,44.4,61.8,3.3,11.5,11.8,100.0,114.5,136.3,,,14.0,19.0,1.0,7.0,11.0,1.0,11.0,13.0,1.0,2.0,8.0,10.0,6.0,1.0,2.0,3.0,3.0,37.0,9.0,1.25,1.25,1.0,2.0,19.0,29.0,18.8,39.7,12.8,16.8,50.0,40.5,245.0,142.0,PHI,105,0,2023,2023-03-25,True
2914,240.0,240.0,43.0,83.0,0.518,16.0,33.0,0.485,15.0,21.0,0.714,10.0,38.0,48.0,29.0,6.0,2.0,17.0,21.0,117.0,,0.634,0.614,0.398,0.253,27.0,90.5,60.8,67.4,6.2,4.9,15.6,100.0,121.8,123.9,,,12.0,18.0,1.0,8.0,11.0,0.727,5.0,6.0,1.0,4.0,16.0,20.0,12.0,2.0,2.0,5.0,6.0,30.0,16.0,1.0,1.0,1.0,2.0,15.8,55.6,37.0,46.4,3.4,7.1,34.7,28.5,200.0,130.0,CLE,117,0,1,240.0,240.0,40.0,79.0,0.506,17.0,38.0,0.447,22.0,28.0,0.786,4.0,27.0,31.0,19.0,8.0,2.0,9.0,19.0,119.0,,0.652,0.614,0.481,0.354,9.5,73.0,39.2,47.5,8.3,4.0,9.0,100.0,123.9,121.8,,,10.0,20.0,0.833,5.0,11.0,1.0,6.0,8.0,1.0,4.0,6.0,9.0,7.0,2.0,1.0,4.0,5.0,26.0,20.0,0.936,0.917,1.0,1.167,13.8,34.1,16.6,28.9,7.9,2.9,33.3,26.9,190.0,129.0,LAC,119,1,2023,2022-11-07,False
2915,240.0,240.0,40.0,79.0,0.506,17.0,38.0,0.447,22.0,28.0,0.786,4.0,27.0,31.0,19.0,8.0,2.0,9.0,19.0,119.0,,0.652,0.614,0.481,0.354,9.5,73.0,39.2,47.5,8.3,4.0,9.0,100.0,123.9,121.8,,,10.0,20.0,0.833,5.0,11.0,1.0,6.0,8.0,1.0,4.0,6.0,9.0,7.0,2.0,1.0,4.0,5.0,26.0,20.0,0.936,0.917,1.0,1.167,13.8,34.1,16.6,28.9,7.9,2.9,33.3,26.9,190.0,129.0,LAC,119,1,0,240.0,240.0,43.0,83.0,0.518,16.0,33.0,0.485,15.0,21.0,0.714,10.0,38.0,48.0,29.0,6.0,2.0,17.0,21.0,117.0,,0.634,0.614,0.398,0.253,27.0,90.5,60.8,67.4,6.2,4.9,15.6,100.0,121.8,123.9,,,12.0,18.0,1.0,8.0,11.0,0.727,5.0,6.0,1.0,4.0,16.0,20.0,12.0,2.0,2.0,5.0,6.0,30.0,16.0,1.0,1.0,1.0,2.0,15.8,55.6,37.0,46.4,3.4,7.1,34.7,28.5,200.0,130.0,CLE,117,0,2023,2022-11-07,True
2916,265.0,265.0,41.0,88.0,0.466,10.0,31.0,0.323,26.0,27.0,0.963,11.0,32.0,43.0,20.0,6.0,2.0,11.0,26.0,118.0,,0.591,0.523,0.352,0.307,26.2,62.7,46.2,48.8,6.1,3.6,9.9,100.0,120.8,123.9,,,16.0,29.0,1.0,4.0,12.0,1.0,12.0,12.0,1.0,5.0,13.0,18.0,8.0,3.0,1.0,3.0,6.0,42.0,10.0,1.064,1.0,1.0,2.0,14.4,30.9,23.4,31.3,4.1,2.2,21.7,40.1,226.0,134.0,MIL,118,0,1,265.0,265.0,45.0,105.0,0.429,13.0,49.0,0.265,18.0,24.0,0.75,19.0,31.0,50.0,32.0,5.0,4.0,8.0,20.0,121.0,,0.524,0.49,0.467,0.229,37.3,73.8,53.8,71.1,5.1,7.0,6.5,100.0,123.9,120.8,,,10.0,22.0,0.6,4.0,12.0,0.5,6.0,7.0,1.0,5.0,8.0,10.0,16.0,3.0,1.0,4.0,5.0,29.0,16.0,0.735,0.75,0.75,0.538,33.3,43.3,19.6,51.8,3.8,5.9,15.1,31.6,160.0,129.0,IND,121,1,2024,2024-04-26,False
2917,265.0,265.0,45.0,105.0,0.429,13.0,49.0,0.265,18.0,24.0,0.75,19.0,31.0,50.0,32.0,5.0,4.0,8.0,20.0,121.0,,0.524,0.49,0.467,0.229,37.3,73.8,53.8,71.1,5.1,7.0,6.5,100.0,123.9,120.8,,,10.0,22.0,0.6,4.0,12.0,0.5,6.0,7.0,1.0,5.0,8.0,10.0,16.0,3.0,1.0,4.0,5.0,29.0,16.0,0.735,0.75,0.75,0.538,33.3,43.3,19.6,51.8,3.8,5.9,15.1,31.6,160.0,129.0,IND,121,1,0,265.0,265.0,41.0,88.0,0.466,10.0,31.0,0.323,26.0,27.0,0.963,11.0,32.0,43.0,20.0,6.0,2.0,11.0,26.0,118.0,,0.591,0.523,0.352,0.307,26.2,62.7,46.2,48.8,6.1,3.6,9.9,100.0,120.8,123.9,,,16.0,29.0,1.0,4.0,12.0,1.0,12.0,12.0,1.0,5.0,13.0,18.0,8.0,3.0,1.0,3.0,6.0,42.0,10.0,1.064,1.0,1.0,2.0,14.4,30.9,23.4,31.3,4.1,2.2,21.7,40.1,226.0,134.0,MIL,118,0,2024,2024-04-26,True
2918,240.0,240.0,56.0,101.0,0.554,24.0,43.0,0.558,15.0,21.0,0.714,11.0,34.0,45.0,42.0,8.0,8.0,7.0,18.0,151.0,,0.685,0.673,0.426,0.208,23.9,77.3,50.0,75.0,7.6,12.1,6.0,100.0,142.8,123.9,,,13.0,25.0,1.0,5.0,9.0,1.0,4.0,5.0,1.0,2.0,11.0,13.0,9.0,2.0,4.0,2.0,3.0,33.0,31.0,1.0,1.0,1.0,2.0,34.5,42.0,26.4,40.0,10.0,10.2,34.7,44.5,216.0,132.0,MIN,151,0,1,240.0,240.0,50.0,95.0,0.526,13.0,29.0,0.448,18.0,24.0,0.75,10.0,35.0,45.0,34.0,5.0,4.0,13.0,16.0,131.0,,0.621,0.595,0.305,0.253,22.7,76.1,50.0,68.0,4.7,6.9,11.0,100.0,123.9,142.8,,,9.0,16.0,0.667,5.0,9.0,1.0,5.0,5.0,1.0,3.0,9.0,10.0,12.0,2.0,1.0,3.0,5.0,24.0,5.0,0.709,0.778,0.563,1.0,12.8,31.8,21.6,50.2,2.7,4.2,23.3,30.9,147.0,147.0,SAS,131,1,2023,2023-04-08,True
2919,240.0,240.0,50.0,95.0,0.526,13.0,29.0,0.448,18.0,24.0,0.75,10.0,35.0,45.0,34.0,5.0,4.0,13.0,16.0,131.0,,0.621,0.595,0.305,0.253,22.7,76.1,50.0,68.0,4.7,6.9,11.0,100.0,123.9,142.8,,,9.0,16.0,0.667,5.0,9.0,1.0,5.0,5.0,1.0,3.0,9.0,10.0,12.0,2.0,1.0,3.0,5.0,24.0,5.0,0.709,0.778,0.563,1.0,12.8,31.8,21.6,50.2,2.7,4.2,23.3,30.9,147.0,147.0,SAS,131,1,0,240.0,240.0,56.0,101.0,0.554,24.0,43.0,0.558,15.0,21.0,0.714,11.0,34.0,45.0,42.0,8.0,8.0,7.0,18.0,151.0,,0.685,0.673,0.426,0.208,23.9,77.3,50.0,75.0,7.6,12.1,6.0,100.0,142.8,123.9,,,13.0,25.0,1.0,5.0,9.0,1.0,4.0,5.0,1.0,2.0,11.0,13.0,9.0,2.0,4.0,2.0,3.0,33.0,31.0,1.0,1.0,1.0,2.0,34.5,42.0,26.4,40.0,10.0,10.2,34.7,44.5,216.0,132.0,MIN,151,0,2023,2023-04-08,False
2920,240.0,240.0,36.0,76.0,0.474,11.0,28.0,0.393,23.0,29.0,0.793,4.0,30.0,34.0,19.0,6.0,4.0,13.0,22.0,106.0,,0.597,0.546,0.368,0.382,10.8,65.2,41.0,52.8,6.3,7.3,12.8,100.0,111.2,117.5,,,11.0,21.0,1.0,4.0,9.0,0.6,9.0,10.0,1.0,2.0,13.0,15.0,5.0,2.0,2.0,4.0,5.0,35.0,13.0,0.9,1.0,0.667,2.0,6.9,35.9,22.9,63.7,8.7,4.7,100.0,37.0,185.0,127.0,MIN,106,0,1,240.0,240.0,39.0,89.0,0.438,12.0,34.0,0.353,22.0,28.0,0.786,16.0,33.0,49.0,23.0,7.0,4.0,13.0,24.0,112.0,,0.553,0.506,0.382,0.315,34.8,89.2,59.0,59.0,7.3,8.3,11.4,100.0,117.5,111.2,,,14.0,24.0,0.75,3.0,9.0,0.667,9.0,13.0,1.0,4.0,9.0,11.0,14.0,3.0,3.0,6.0,6.0,39.0,19.0,1.025,1.0,0.75,1.333,12.2,40.5,22.1,49.9,3.9,7.7,25.0,41.3,214.0,118.0,NYK,112,1,2024,2024-01-01,False
2921,240.0,240.0,39.0,89.0,0.438,12.0,34.0,0.353,22.0,28.0,0.786,16.0,33.0,49.0,23.0,7.0,4.0,13.0,24.0,112.0,,0.553,0.506,0.382,0.315,34.8,89.2,59.0,59.0,7.3,8.3,11.4,100.0,117.5,111.2,,,14.0,24.0,0.75,3.0,9.0,0.667,9.0,13.0,1.0,4.0,9.0,11.0,14.0,3.0,3.0,6.0,6.0,39.0,19.0,1.025,1.0,0.75,1.333,12.2,40.5,22.1,49.9,3.9,7.7,25.0,41.3,214.0,118.0,NYK,112,1,0,240.0,240.0,36.0,76.0,0.474,11.0,28.0,0.393,23.0,29.0,0.793,4.0,30.0,34.0,19.0,6.0,4.0,13.0,22.0,106.0,,0.597,0.546,0.368,0.382,10.8,65.2,41.0,52.8,6.3,7.3,12.8,100.0,111.2,117.5,,,11.0,21.0,1.0,4.0,9.0,0.6,9.0,10.0,1.0,2.0,13.0,15.0,5.0,2.0,2.0,4.0,5.0,35.0,13.0,0.9,1.0,0.667,2.0,6.9,35.9,22.9,63.7,8.7,4.7,100.0,37.0,185.0,127.0,MIN,106,0,2024,2024-01-01,True
2922,240.0,240.0,39.0,91.0,0.429,20.0,47.0,0.426,17.0,25.0,0.68,6.0,31.0,37.0,34.0,3.0,6.0,13.0,26.0,115.0,,0.564,0.538,0.516,0.275,13.6,77.5,44.0,87.2,3.0,8.3,11.3,100.0,113.1,116.1,,,10.0,17.0,0.643,6.0,11.0,1.0,7.0,9.0,1.0,2.0,10.0,12.0,17.0,1.0,5.0,3.0,6.0,29.0,17.0,0.791,0.765,1.0,0.643,15.7,35.2,20.1,76.1,4.5,9.8,40.0,23.6,151.0,123.0,IND,115,0,1,240.0,240.0,42.0,84.0,0.5,4.0,12.0,0.333,30.0,35.0,0.857,9.0,38.0,47.0,18.0,3.0,11.0,9.0,21.0,118.0,,0.594,0.524,0.143,0.417,22.5,86.4,56.0,42.9,3.0,25.0,8.3,100.0,116.1,113.1,,,14.0,28.0,1.0,2.0,4.0,1.0,10.0,11.0,1.0,2.0,10.0,12.0,6.0,1.0,2.0,3.0,4.0,37.0,18.0,1.25,1.25,0.5,2.0,13.6,46.1,24.1,34.7,1.7,13.9,60.0,38.7,184.0,117.0,POR,118,1,2024,2024-01-19,False
2923,240.0,240.0,42.0,84.0,0.5,4.0,12.0,0.333,30.0,35.0,0.857,9.0,38.0,47.0,18.0,3.0,11.0,9.0,21.0,118.0,,0.594,0.524,0.143,0.417,22.5,86.4,56.0,42.9,3.0,25.0,8.3,100.0,116.1,113.1,,,14.0,28.0,1.0,2.0,4.0,1.0,10.0,11.0,1.0,2.0,10.0,12.0,6.0,1.0,2.0,3.0,4.0,37.0,18.0,1.25,1.25,0.5,2.0,13.6,46.1,24.1,34.7,1.7,13.9,60.0,38.7,184.0,117.0,POR,118,1,0,240.0,240.0,39.0,91.0,0.429,20.0,47.0,0.426,17.0,25.0,0.68,6.0,31.0,37.0,34.0,3.0,6.0,13.0,26.0,115.0,,0.564,0.538,0.516,0.275,13.6,77.5,44.0,87.2,3.0,8.3,11.3,100.0,113.1,116.1,,,10.0,17.0,0.643,6.0,11.0,1.0,7.0,9.0,1.0,2.0,10.0,12.0,17.0,1.0,5.0,3.0,6.0,29.0,17.0,0.791,0.765,1.0,0.643,15.7,35.2,20.1,76.1,4.5,9.8,40.0,23.6,151.0,123.0,IND,115,0,2024,2024-01-19,True
2924,240.0,240.0,35.0,80.0,0.438,6.0,25.0,0.24,15.0,18.0,0.833,12.0,24.0,36.0,20.0,6.0,1.0,16.0,22.0,91.0,,0.518,0.475,0.313,0.225,30.0,64.9,46.8,57.1,6.9,1.9,15.4,100.0,104.7,124.3,,,10.0,17.0,0.75,5.0,11.0,0.5,5.0,6.0,1.0,3.0,6.0,8.0,4.0,2.0,1.0,4.0,5.0,30.0,-1.0,0.813,0.813,0.647,1.0,12.0,34.6,20.8,27.4,3.7,2.7,28.8,27.0,153.0,134.0,HOU,91,0,1,240.0,240.0,39.0,83.0,0.47,9.0,30.0,0.3,21.0,24.0,0.875,13.0,28.0,41.0,20.0,5.0,7.0,9.0,16.0,108.0,,0.577,0.524,0.361,0.289,35.1,70.0,53.2,51.3,5.8,12.7,8.8,100.0,124.3,104.7,,,8.0,16.0,1.0,4.0,9.0,1.0,8.0,8.0,1.0,6.0,8.0,14.0,8.0,1.0,3.0,3.0,4.0,24.0,24.0,1.5,1.5,1.0,2.0,55.2,51.1,26.5,52.4,3.6,7.3,34.7,28.3,258.0,114.0,CLE,108,1,2023,2023-03-26,False
2925,240.0,240.0,39.0,83.0,0.47,9.0,30.0,0.3,21.0,24.0,0.875,13.0,28.0,41.0,20.0,5.0,7.0,9.0,16.0,108.0,,0.577,0.524,0.361,0.289,35.1,70.0,53.2,51.3,5.8,12.7,8.8,100.0,124.3,104.7,,,8.0,16.0,1.0,4.0,9.0,1.0,8.0,8.0,1.0,6.0,8.0,14.0,8.0,1.0,3.0,3.0,4.0,24.0,24.0,1.5,1.5,1.0,2.0,55.2,51.1,26.5,52.4,3.6,7.3,34.7,28.3,258.0,114.0,CLE,108,1,0,240.0,240.0,35.0,80.0,0.438,6.0,25.0,0.24,15.0,18.0,0.833,12.0,24.0,36.0,20.0,6.0,1.0,16.0,22.0,91.0,,0.518,0.475,0.313,0.225,30.0,64.9,46.8,57.1,6.9,1.9,15.4,100.0,104.7,124.3,,,10.0,17.0,0.75,5.0,11.0,0.5,5.0,6.0,1.0,3.0,6.0,8.0,4.0,2.0,1.0,4.0,5.0,30.0,-1.0,0.813,0.813,0.647,1.0,12.0,34.6,20.8,27.4,3.7,2.7,28.8,27.0,153.0,134.0,HOU,91,0,2023,2023-03-26,True
2926,240.0,240.0,44.0,92.0,0.478,21.0,45.0,0.467,17.0,20.0,0.85,15.0,27.0,42.0,35.0,7.0,3.0,19.0,22.0,126.0,,0.625,0.592,0.489,0.217,32.6,77.1,51.9,79.5,6.9,5.3,15.9,100.0,123.9,130.8,,,13.0,24.0,0.714,6.0,10.0,0.667,11.0,13.0,1.0,6.0,10.0,15.0,15.0,3.0,2.0,4.0,5.0,43.0,14.0,1.0,1.0,1.0,0.542,20.8,34.4,22.3,48.0,4.3,5.6,50.0,32.9,180.0,137.0,WAS,126,0,1,240.0,240.0,50.0,89.0,0.562,10.0,32.0,0.313,23.0,29.0,0.793,8.0,31.0,39.0,36.0,14.0,6.0,10.0,21.0,133.0,,0.653,0.618,0.36,0.326,22.9,67.4,48.1,72.0,13.8,12.8,8.9,100.0,130.8,123.9,,,15.0,21.0,0.833,3.0,9.0,0.667,6.0,9.0,1.0,3.0,6.0,6.0,8.0,3.0,2.0,3.0,4.0,36.0,21.0,0.833,0.833,1.0,1.0,21.8,22.9,19.2,39.1,7.5,6.7,41.0,32.7,153.0,131.0,NOP,133,1,2024,2024-02-14,False
2927,240.0,240.0,50.0,89.0,0.562,10.0,32.0,0.313,23.0,29.0,0.793,8.0,31.0,39.0,36.0,14.0,6.0,10.0,21.0,133.0,,0.653,0.618,0.36,0.326,22.9,67.4,48.1,72.0,13.8,12.8,8.9,100.0,130.8,123.9,,,15.0,21.0,0.833,3.0,9.0,0.667,6.0,9.0,1.0,3.0,6.0,6.0,8.0,3.0,2.0,3.0,4.0,36.0,21.0,0.833,0.833,1.0,1.0,21.8,22.9,19.2,39.1,7.5,6.7,41.0,32.7,153.0,131.0,NOP,133,1,0,240.0,240.0,44.0,92.0,0.478,21.0,45.0,0.467,17.0,20.0,0.85,15.0,27.0,42.0,35.0,7.0,3.0,19.0,22.0,126.0,,0.625,0.592,0.489,0.217,32.6,77.1,51.9,79.5,6.9,5.3,15.9,100.0,123.9,130.8,,,13.0,24.0,0.714,6.0,10.0,0.667,11.0,13.0,1.0,6.0,10.0,15.0,15.0,3.0,2.0,4.0,5.0,43.0,14.0,1.0,1.0,1.0,0.542,20.8,34.4,22.3,48.0,4.3,5.6,50.0,32.9,180.0,137.0,WAS,126,0,2024,2024-02-14,True
2928,240.0,240.0,48.0,87.0,0.552,21.0,41.0,0.512,12.0,16.0,0.75,12.0,31.0,43.0,34.0,8.0,3.0,8.0,17.0,129.0,,0.686,0.672,0.471,0.184,32.4,75.6,55.1,70.8,9.0,6.3,7.8,100.0,145.3,118.3,,,9.0,20.0,1.0,6.0,11.0,1.0,4.0,6.0,1.0,3.0,8.0,11.0,9.0,3.0,2.0,3.0,4.0,26.0,21.0,1.125,1.125,1.0,0.667,50.9,37.6,24.1,47.2,15.4,10.3,43.6,45.3,217.0,127.0,MIN,129,0,1,240.0,240.0,40.0,81.0,0.494,14.0,33.0,0.424,11.0,16.0,0.688,10.0,25.0,35.0,35.0,6.0,3.0,13.0,10.0,105.0,,0.596,0.58,0.407,0.198,24.4,67.6,44.9,87.5,6.8,6.5,12.9,100.0,118.3,145.3,,,9.0,14.0,0.818,7.0,9.0,0.875,3.0,7.0,1.0,4.0,7.0,9.0,9.0,1.0,2.0,4.0,3.0,27.0,-1.0,1.136,1.136,0.727,0.5,16.0,24.3,19.0,44.3,3.1,8.1,40.0,34.9,181.0,153.0,MIL,105,1,2024,2024-02-08,True
2929,240.0,240.0,40.0,81.0,0.494,14.0,33.0,0.424,11.0,16.0,0.688,10.0,25.0,35.0,35.0,6.0,3.0,13.0,10.0,105.0,,0.596,0.58,0.407,0.198,24.4,67.6,44.9,87.5,6.8,6.5,12.9,100.0,118.3,145.3,,,9.0,14.0,0.818,7.0,9.0,0.875,3.0,7.0,1.0,4.0,7.0,9.0,9.0,1.0,2.0,4.0,3.0,27.0,-1.0,1.136,1.136,0.727,0.5,16.0,24.3,19.0,44.3,3.1,8.1,40.0,34.9,181.0,153.0,MIL,105,1,0,240.0,240.0,48.0,87.0,0.552,21.0,41.0,0.512,12.0,16.0,0.75,12.0,31.0,43.0,34.0,8.0,3.0,8.0,17.0,129.0,,0.686,0.672,0.471,0.184,32.4,75.6,55.1,70.8,9.0,6.3,7.8,100.0,145.3,118.3,,,9.0,20.0,1.0,6.0,11.0,1.0,4.0,6.0,1.0,3.0,8.0,11.0,9.0,3.0,2.0,3.0,4.0,26.0,21.0,1.125,1.125,1.0,0.667,50.9,37.6,24.1,47.2,15.4,10.3,43.6,45.3,217.0,127.0,MIN,129,0,2024,2024-02-08,False
